index,category,type,ground_truth,prediction,correct
67,absolute_risk_difference,numeric,null,null,True
68,absolute_risk_difference,numeric,null,null,True
69,absolute_risk_difference,numeric,null,null,True
70,absolute_risk_difference,numeric,null,null,True
71,absolute_risk_difference,numeric,null,null,True
72,absolute_risk_difference,numeric,null,null,True
73,absolute_risk_difference,numeric,null,null,True
74,absolute_risk_difference,numeric,null,null,True
75,absolute_risk_difference,numeric,null,660,False
76,absolute_risk_difference,numeric,null,null,True
77,absolute_risk_difference,numeric,null,null,True
78,absolute_risk_difference,numeric,null,null,True
79,absolute_risk_difference,numeric,null,null,True
80,absolute_risk_difference,numeric,null,null,True
81,absolute_risk_difference,numeric,null,null,True
82,absolute_risk_difference,numeric,null,null,True
83,absolute_risk_difference,numeric,null,null,True
84,absolute_risk_difference,numeric,null,null,True
85,absolute_risk_difference,numeric,null,null,True
86,absolute_risk_difference,numeric,null,null,True
87,absolute_risk_difference,numeric,0.006,null,False
88,absolute_risk_difference,numeric,null,null,True
89,absolute_risk_difference,numeric,null,null,True
90,absolute_risk_difference,numeric,null,null,True
91,absolute_risk_difference,numeric,null,null,True
92,absolute_risk_difference,numeric,null,null,True
93,absolute_risk_difference,numeric,null,null,True
94,absolute_risk_difference,numeric,null,null,True
95,absolute_risk_difference,numeric,null,null,True
96,absolute_risk_difference,numeric,null,null,True
97,absolute_risk_difference,numeric,null,null,True
98,absolute_risk_difference,numeric,null,null,True
0,relative_risk,numeric,null,null,True
1,relative_risk,numeric,null,null,True
2,relative_risk,numeric,null,null,True
3,relative_risk,numeric,null,null,True
4,relative_risk,numeric,null,null,True
5,relative_risk,numeric,null,null,True
6,relative_risk,numeric,null,null,True
7,relative_risk,numeric,null,null,True
8,relative_risk,numeric,null,null,True
9,relative_risk,numeric,null,null,True
10,relative_risk,numeric,null,null,True
11,relative_risk,numeric,null,null,True
12,relative_risk,numeric,null,null,True
13,relative_risk,numeric,1.39,"1,39",True
14,relative_risk,numeric,2.68,2.68,True
15,relative_risk,numeric,null,null,True
16,relative_risk,numeric,null,null,True
17,relative_risk,numeric,null,null,True
18,relative_risk,numeric,null,null,True
19,relative_risk,numeric,0.1,"0,1",True
20,relative_risk,numeric,"1,22","1,22",True
21,relative_risk,numeric,2,2,True
22,relative_risk,numeric,null,null,True
23,relative_risk,numeric,null,null,True
24,relative_risk,numeric,null,null,True
25,relative_risk,numeric,null,null,True
26,relative_risk,numeric,0.73,"0,73",True
27,relative_risk,numeric,null,null,True
28,relative_risk,numeric,4,4,True
29,relative_risk,numeric,3.9,"3,9",True
30,relative_risk,numeric,null,null,True
31,relative_risk,numeric,0.17,"0,17",True
32,relative_risk,numeric,null,null,True
33,relative_risk,numeric,null,null,True
34,relative_risk,numeric,null,null,True
35,relative_risk,numeric,0.1,null,False
36,relative_risk,numeric,1.84,"1,84",True
37,relative_risk,numeric,null,null,True
38,relative_risk,numeric,null,null,True
39,relative_risk,numeric,11,11,True
40,relative_risk,numeric,0.77,"0,77",True
41,relative_risk,numeric,2,2,True
42,relative_risk,numeric,null,null,True
43,relative_risk,numeric,null,null,True
44,relative_risk,numeric,2.68,2.68,True
45,relative_risk,numeric,null,null,True
46,relative_risk,numeric,0.65,"0,65",True
47,relative_risk,numeric,0.4,0.4,True
48,relative_risk,numeric,null,null,True
49,relative_risk,numeric,null,null,True
50,relative_risk,numeric,null,null,True
51,relative_risk,numeric,null,null,True
52,relative_risk,numeric,null,null,True
53,relative_risk,numeric,1.2,"1,2",True
54,relative_risk,numeric,null,null,True
55,relative_risk,numeric,null,null,True
56,relative_risk,numeric,0.6,"0,6",True
57,relative_risk,numeric,0.5,"0,5",True
58,relative_risk,numeric,null,null,True
59,relative_risk,numeric,null,null,True
60,relative_risk,numeric,0.4,"0,4",True
61,relative_risk,numeric,null,null,True
62,relative_risk,numeric,null,null,True
63,relative_risk,numeric,null,null,True
64,relative_risk,numeric,null,null,True
65,relative_risk,numeric,1.05,"1,05",True
66,relative_risk,numeric,null,null,True
67,relative_risk,numeric,null,null,True
68,relative_risk,numeric,null,null,True
69,relative_risk,numeric,null,null,True
70,relative_risk,numeric,null,null,True
71,relative_risk,numeric,null,null,True
72,relative_risk,numeric,null,null,True
73,relative_risk,numeric,null,null,True
74,relative_risk,numeric,null,null,True
75,relative_risk,numeric,null,null,True
76,relative_risk,numeric,4.5,"4,5",True
77,relative_risk,numeric,null,null,True
78,relative_risk,numeric,2,2,True
79,relative_risk,numeric,2,2,True
80,relative_risk,numeric,1.167,"1,167",True
81,relative_risk,numeric,null,null,True
82,relative_risk,numeric,null,null,True
83,relative_risk,numeric,null,null,True
84,relative_risk,numeric,2.1,2.1,True
85,relative_risk,numeric,null,null,True
86,relative_risk,numeric,null,null,True
87,relative_risk,numeric,null,null,True
88,relative_risk,numeric,null,null,True
89,relative_risk,numeric,null,null,True
90,relative_risk,numeric,null,null,True
91,relative_risk,numeric,null,null,True
92,relative_risk,numeric,null,null,True
93,relative_risk,numeric,null,null,True
94,relative_risk,numeric,null,null,True
95,relative_risk,numeric,0.8,"0,8",True
96,relative_risk,numeric,null,null,True
97,relative_risk,numeric,2025-06-01 00:00:00,1/6,False
98,relative_risk,numeric,2,2,True
0,absolute_number_difference,numeric,null,null,True
1,absolute_number_difference,numeric,null,null,True
2,absolute_number_difference,numeric,null,null,True
3,absolute_number_difference,numeric,null,null,True
4,absolute_number_difference,numeric,null,null,True
5,absolute_number_difference,numeric,null,null,True
6,absolute_number_difference,numeric,null,null,True
7,absolute_number_difference,numeric,null,null,True
8,absolute_number_difference,numeric,null,null,True
9,absolute_number_difference,numeric,null,null,True
10,absolute_number_difference,numeric,null,null,True
11,absolute_number_difference,numeric,null,null,True
12,absolute_number_difference,numeric,null,null,True
13,absolute_number_difference,numeric,null,null,True
14,absolute_number_difference,numeric,null,null,True
15,absolute_number_difference,numeric,null,null,True
16,absolute_number_difference,numeric,null,null,True
17,absolute_number_difference,numeric,null,null,True
18,absolute_number_difference,numeric,null,null,True
19,absolute_number_difference,numeric,null,null,True
20,absolute_number_difference,numeric,null,null,True
21,absolute_number_difference,numeric,null,null,True
22,absolute_number_difference,numeric,null,null,True
23,absolute_number_difference,numeric,null,null,True
24,absolute_number_difference,numeric,null,null,True
25,absolute_number_difference,numeric,null,null,True
26,absolute_number_difference,numeric,null,null,True
27,absolute_number_difference,numeric,null,null,True
28,absolute_number_difference,numeric,null,null,True
29,absolute_number_difference,numeric,null,null,True
30,absolute_number_difference,numeric,null,null,True
31,absolute_number_difference,numeric,null,null,True
32,absolute_number_difference,numeric,null,null,True
33,absolute_number_difference,numeric,null,null,True
34,absolute_number_difference,numeric,null,null,True
35,absolute_number_difference,numeric,null,null,True
36,absolute_number_difference,numeric,null,null,True
37,absolute_number_difference,numeric,null,null,True
38,absolute_number_difference,numeric,null,null,True
39,absolute_number_difference,numeric,null,null,True
40,absolute_number_difference,numeric,null,null,True
41,absolute_number_difference,numeric,null,null,True
42,absolute_number_difference,numeric,null,null,True
43,absolute_number_difference,numeric,null,null,True
44,absolute_number_difference,numeric,null,null,True
45,absolute_number_difference,numeric,null,null,True
46,absolute_number_difference,numeric,null,null,True
47,absolute_number_difference,numeric,null,null,True
48,absolute_number_difference,numeric,null,null,True
49,absolute_number_difference,numeric,null,null,True
50,absolute_number_difference,numeric,null,null,True
51,absolute_number_difference,numeric,null,null,True
52,absolute_number_difference,numeric,null,null,True
53,absolute_number_difference,numeric,null,null,True
54,absolute_number_difference,numeric,null,null,True
55,absolute_number_difference,numeric,null,null,True
56,absolute_number_difference,numeric,null,null,True
57,absolute_number_difference,numeric,null,null,True
58,absolute_number_difference,numeric,null,null,True
59,absolute_number_difference,numeric,null,null,True
60,absolute_number_difference,numeric,null,null,True
61,absolute_number_difference,numeric,null,null,True
62,absolute_number_difference,numeric,null,null,True
63,absolute_number_difference,numeric,null,null,True
64,absolute_number_difference,numeric,null,null,True
65,absolute_number_difference,numeric,null,null,True
66,absolute_number_difference,numeric,null,null,True
67,absolute_number_difference,numeric,null,null,True
68,absolute_number_difference,numeric,null,null,True
69,absolute_number_difference,numeric,null,null,True
70,absolute_number_difference,numeric,null,null,True
71,absolute_number_difference,numeric,null,null,True
72,absolute_number_difference,numeric,null,null,True
73,absolute_number_difference,numeric,null,null,True
74,absolute_number_difference,numeric,36.0,null,False
75,absolute_number_difference,numeric,660.0,null,False
76,absolute_number_difference,numeric,null,null,True
77,absolute_number_difference,numeric,null,null,True
78,absolute_number_difference,numeric,null,null,True
79,absolute_number_difference,numeric,null,null,True
80,absolute_number_difference,numeric,5.0,null,False
81,absolute_number_difference,numeric,null,null,True
82,absolute_number_difference,numeric,null,null,True
83,absolute_number_difference,numeric,null,null,True
84,absolute_number_difference,numeric,null,null,True
85,absolute_number_difference,numeric,null,null,True
86,absolute_number_difference,numeric,null,null,True
87,absolute_number_difference,numeric,null,null,True
88,absolute_number_difference,numeric,null,null,True
89,absolute_number_difference,numeric,null,null,True
90,absolute_number_difference,numeric,null,null,True
91,absolute_number_difference,numeric,null,null,True
92,absolute_number_difference,numeric,null,null,True
93,absolute_number_difference,numeric,null,null,True
94,absolute_number_difference,numeric,null,null,True
95,absolute_number_difference,numeric,null,null,True
96,absolute_number_difference,numeric,null,null,True
97,absolute_number_difference,numeric,null,null,True
98,absolute_number_difference,numeric,null,null,True
0,reference_class_size_base,numeric,null,null,True
1,reference_class_size_base,numeric,null,null,True
2,reference_class_size_base,numeric,null,null,True
3,reference_class_size_base,numeric,null,null,True
4,reference_class_size_base,numeric,null,null,True
5,reference_class_size_base,numeric,null,null,True
6,reference_class_size_base,numeric,null,null,True
7,reference_class_size_base,numeric,null,null,True
8,reference_class_size_base,numeric,null,null,True
9,reference_class_size_base,numeric,null,null,True
10,reference_class_size_base,numeric,null,null,True
11,reference_class_size_base,numeric,null,null,True
12,reference_class_size_base,numeric,null,null,True
13,reference_class_size_base,numeric,null,null,True
14,reference_class_size_base,numeric,null,null,True
15,reference_class_size_base,numeric,null,null,True
16,reference_class_size_base,numeric,null,null,True
17,reference_class_size_base,numeric,200.0,200,True
18,reference_class_size_base,numeric,null,null,True
19,reference_class_size_base,numeric,null,null,True
20,reference_class_size_base,numeric,null,null,True
21,reference_class_size_base,numeric,null,null,True
22,reference_class_size_base,numeric,null,null,True
23,reference_class_size_base,numeric,null,null,True
24,reference_class_size_base,numeric,null,null,True
25,reference_class_size_base,numeric,null,null,True
26,reference_class_size_base,numeric,null,null,True
27,reference_class_size_base,numeric,null,null,True
28,reference_class_size_base,numeric,null,null,True
29,reference_class_size_base,numeric,null,null,True
30,reference_class_size_base,numeric,null,null,True
31,reference_class_size_base,numeric,null,null,True
32,reference_class_size_base,numeric,null,null,True
33,reference_class_size_base,numeric,null,null,True
34,reference_class_size_base,numeric,null,null,True
35,reference_class_size_base,numeric,null,null,True
36,reference_class_size_base,numeric,null,null,True
37,reference_class_size_base,numeric,null,null,True
38,reference_class_size_base,numeric,null,null,True
39,reference_class_size_base,numeric,null,null,True
40,reference_class_size_base,numeric,null,null,True
41,reference_class_size_base,numeric,null,null,True
42,reference_class_size_base,numeric,null,null,True
43,reference_class_size_base,numeric,null,null,True
44,reference_class_size_base,numeric,null,null,True
45,reference_class_size_base,numeric,null,null,True
46,reference_class_size_base,numeric,null,null,True
47,reference_class_size_base,numeric,null,null,True
48,reference_class_size_base,numeric,null,null,True
49,reference_class_size_base,numeric,null,null,True
50,reference_class_size_base,numeric,null,null,True
51,reference_class_size_base,numeric,null,null,True
52,reference_class_size_base,numeric,null,null,True
53,reference_class_size_base,numeric,null,null,True
54,reference_class_size_base,numeric,2400.0,2400,True
55,reference_class_size_base,numeric,null,null,True
56,reference_class_size_base,numeric,null,null,True
57,reference_class_size_base,numeric,null,null,True
58,reference_class_size_base,numeric,7550.0,7550,True
59,reference_class_size_base,numeric,null,null,True
60,reference_class_size_base,numeric,null,null,True
61,reference_class_size_base,numeric,null,null,True
62,reference_class_size_base,numeric,null,1000,False
63,reference_class_size_base,numeric,null,null,True
64,reference_class_size_base,numeric,null,null,True
65,reference_class_size_base,numeric,null,null,True
66,reference_class_size_base,numeric,null,null,True
67,reference_class_size_base,numeric,null,null,True
68,reference_class_size_base,numeric,null,null,True
69,reference_class_size_base,numeric,null,null,True
70,reference_class_size_base,numeric,null,null,True
71,reference_class_size_base,numeric,null,null,True
72,reference_class_size_base,numeric,null,null,True
73,reference_class_size_base,numeric,null,null,True
74,reference_class_size_base,numeric,null,null,True
75,reference_class_size_base,numeric,null,null,True
76,reference_class_size_base,numeric,null,null,True
77,reference_class_size_base,numeric,null,null,True
78,reference_class_size_base,numeric,null,null,True
79,reference_class_size_base,numeric,null,null,True
80,reference_class_size_base,numeric,null,null,True
81,reference_class_size_base,numeric,null,null,True
82,reference_class_size_base,numeric,null,null,True
83,reference_class_size_base,numeric,null,null,True
84,reference_class_size_base,numeric,null,null,True
85,reference_class_size_base,numeric,null,null,True
86,reference_class_size_base,numeric,null,null,True
87,reference_class_size_base,numeric,null,null,True
88,reference_class_size_base,numeric,null,null,True
89,reference_class_size_base,numeric,null,null,True
90,reference_class_size_base,numeric,null,null,True
91,reference_class_size_base,numeric,null,null,True
92,reference_class_size_base,numeric,null,null,True
93,reference_class_size_base,numeric,null,null,True
94,reference_class_size_base,numeric,null,null,True
95,reference_class_size_base,numeric,null,null,True
96,reference_class_size_base,numeric,null,null,True
97,reference_class_size_base,numeric,null,null,True
98,reference_class_size_base,numeric,null,null,True
0,reference_class_size_new,numeric,null,null,True
1,reference_class_size_new,numeric,null,null,True
2,reference_class_size_new,numeric,null,null,True
3,reference_class_size_new,numeric,null,null,True
4,reference_class_size_new,numeric,null,null,True
5,reference_class_size_new,numeric,null,null,True
6,reference_class_size_new,numeric,null,null,True
7,reference_class_size_new,numeric,null,null,True
8,reference_class_size_new,numeric,null,null,True
9,reference_class_size_new,numeric,null,null,True
10,reference_class_size_new,numeric,null,null,True
11,reference_class_size_new,numeric,null,null,True
12,reference_class_size_new,numeric,null,null,True
13,reference_class_size_new,numeric,null,null,True
14,reference_class_size_new,numeric,null,null,True
15,reference_class_size_new,numeric,null,null,True
16,reference_class_size_new,numeric,null,null,True
17,reference_class_size_new,numeric,null,null,True
18,reference_class_size_new,numeric,null,null,True
19,reference_class_size_new,numeric,null,null,True
20,reference_class_size_new,numeric,null,null,True
21,reference_class_size_new,numeric,null,null,True
22,reference_class_size_new,numeric,null,null,True
23,reference_class_size_new,numeric,null,null,True
24,reference_class_size_new,numeric,null,null,True
25,reference_class_size_new,numeric,null,null,True
26,reference_class_size_new,numeric,null,null,True
27,reference_class_size_new,numeric,null,null,True
28,reference_class_size_new,numeric,null,null,True
29,reference_class_size_new,numeric,null,null,True
30,reference_class_size_new,numeric,null,null,True
31,reference_class_size_new,numeric,null,null,True
32,reference_class_size_new,numeric,null,null,True
33,reference_class_size_new,numeric,null,null,True
34,reference_class_size_new,numeric,null,null,True
35,reference_class_size_new,numeric,null,null,True
36,reference_class_size_new,numeric,null,null,True
37,reference_class_size_new,numeric,null,null,True
38,reference_class_size_new,numeric,null,null,True
39,reference_class_size_new,numeric,null,null,True
40,reference_class_size_new,numeric,null,null,True
41,reference_class_size_new,numeric,null,null,True
42,reference_class_size_new,numeric,null,null,True
43,reference_class_size_new,numeric,null,null,True
44,reference_class_size_new,numeric,null,null,True
45,reference_class_size_new,numeric,null,null,True
46,reference_class_size_new,numeric,null,null,True
47,reference_class_size_new,numeric,null,null,True
48,reference_class_size_new,numeric,null,null,True
49,reference_class_size_new,numeric,null,null,True
50,reference_class_size_new,numeric,null,null,True
51,reference_class_size_new,numeric,null,null,True
52,reference_class_size_new,numeric,null,null,True
53,reference_class_size_new,numeric,null,null,True
54,reference_class_size_new,numeric,2400.0,2400,True
55,reference_class_size_new,numeric,null,null,True
56,reference_class_size_new,numeric,null,null,True
57,reference_class_size_new,numeric,null,null,True
58,reference_class_size_new,numeric,222.0,222,True
59,reference_class_size_new,numeric,null,null,True
60,reference_class_size_new,numeric,null,null,True
61,reference_class_size_new,numeric,null,null,True
62,reference_class_size_new,numeric,1000.0,null,False
63,reference_class_size_new,numeric,null,null,True
64,reference_class_size_new,numeric,null,null,True
65,reference_class_size_new,numeric,null,null,True
66,reference_class_size_new,numeric,null,null,True
67,reference_class_size_new,numeric,null,null,True
68,reference_class_size_new,numeric,null,null,True
69,reference_class_size_new,numeric,null,null,True
70,reference_class_size_new,numeric,null,null,True
71,reference_class_size_new,numeric,null,null,True
72,reference_class_size_new,numeric,null,null,True
73,reference_class_size_new,numeric,null,null,True
74,reference_class_size_new,numeric,null,null,True
75,reference_class_size_new,numeric,null,null,True
76,reference_class_size_new,numeric,null,null,True
77,reference_class_size_new,numeric,null,null,True
78,reference_class_size_new,numeric,null,null,True
79,reference_class_size_new,numeric,null,null,True
80,reference_class_size_new,numeric,null,null,True
81,reference_class_size_new,numeric,null,null,True
82,reference_class_size_new,numeric,null,null,True
83,reference_class_size_new,numeric,null,null,True
84,reference_class_size_new,numeric,null,null,True
85,reference_class_size_new,numeric,null,null,True
86,reference_class_size_new,numeric,null,null,True
87,reference_class_size_new,numeric,null,null,True
88,reference_class_size_new,numeric,null,null,True
89,reference_class_size_new,numeric,null,null,True
90,reference_class_size_new,numeric,null,null,True
91,reference_class_size_new,numeric,null,null,True
92,reference_class_size_new,numeric,null,null,True
93,reference_class_size_new,numeric,null,null,True
94,reference_class_size_new,numeric,null,null,True
95,reference_class_size_new,numeric,null,null,True
96,reference_class_size_new,numeric,null,null,True
97,reference_class_size_new,numeric,null,null,True
98,reference_class_size_new,numeric,null,null,True
